category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,category_group
Bánh ăn sáng,Tân Lộc Phát Food,19200.0,49.0,9792.0,42.0,4.9,Bánh Trung Thu Truyền Thống Đủ Vị Bánh 150g Không Trứng,163.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,MASAN CONSUMER,144000.0,27.0,105120.0,751.0,5.0,[25.9 -29.9 Voucher 18% CHO ĐƠN TỪ 199K]Mì Omachi lẩu cầm tay hương vị lẩu tomyum hải sản ly x 71gr,3200.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP ĂN VẶT NỘI ĐỊA - NHẬP KHẨU NHÀ BƠ,119000.0,34.0,78539.0,56.0,5.0,"🔥 HOT HIT 🔥 TÚI 500G KẸO DẺO TRÁI CÂY LỘT VỎ,BÓC VỎ MIX NHIỀU VỊ SIÊU THƠM MÁT,ÍT NGỌT NGON MÊ LI",166.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,JoJo Việt Nam,105000.0,19.0,85050.0,1.0,5.0,Combo Bánh Snack Mix Đủ Vị JOJO 10G,9.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP ĐĂNG KHOA 2018,120000.0,26.0,88800.0,2.0,5.0,Bánh Tai Heo Siêu Mè Thơm Ngon - đồ ăn vặt,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tạp Hóa Chất Lượng Giá Rẻ,79000.0,27.0,57670.0,1.0,5.0,300G THẠCH QUE KEM TRÁI CÂY SỮA CHUA PHÔ MAI 3D CHUNYAYUAN [MIX ĐỦ VỊ] - Đồ ăn vặt,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Norikooko Foods,198000.0,47.0,104940.0,3.0,5.0,"Bánh Mochi Matcha Đậu Xanh Không Đường, Thành Phần Tự Nhiên, Vỏ Bánh Hương Matcha Thêm Mềm",0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,MuaSam Nhanh,89000.0,29.0,63190.0,3.0,5.0,1kg Kẹo dẻo Chíp Chip vị trai cay - đồ ăn vặt - Tết mua sam nhanh,5.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn Vặt Tini Foods - Cơm Cháy & Bánh Tráng Trộn,68000.0,9.0,61880.0,1.0,5.0,Ô Mai Xí Muội Nguyên Viên Mặn Ngọt Thái Lan - Lon 350G - Đồ Ăn Vặt Snack Food,0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Chuyên sỉ đồ ăn vặt hà nội,120000.0,42.0,69600.0,8.0,4.9,200Gr mực cán tẩm vị đặc biệt| KingFood - Thế Giới Đồ Ăn Vặt - Đồ Ăn Vặt Hà Nội,38.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,BON SHOP 2017ST,200000.0,42.0,116000.0,1.0,5.0,"[Deal Mở Bán] 500g Kẹo Lê Tươi Mật Ong Ngọt Dịu, Mềm Dẻo, Thơm Ngon Tác Dụng Thanh Nhiệt, Bổ Phế",0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,HẠT ĐÁC TƯƠI SHOP,139000.0,37.0,87570.0,355.0,4.9,1KG HẠT ĐÁC NON MỀM dẻo dùng rim đường rim trái cây làm topping trà giá rẻ Giao Nhanh HCM,1100.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,XSnack,169999.0,16.0,142799.0,229.0,4.9,"[1 HỘP 20 GÓI 15g] - Thanh Cua Vị Barbecue/Original 300g (20 x 15g) | Snack Vị Ngon Đậm Đà, Cắn Một Que Là Mê",766.0,Tiêu dùng giá thấp
Thực phẩm chức năng,An An Cosmetis,400000.0,15.0,340000.0,0.0,0.0,"[CHÍNH HÃNG]  Siro Ăn Ngon Gấu, Giúp Bé Tăng Cân, Ăn Ngon, Ngủ Ngon, Tiêu Hoá Tốt, Tăng Cường Đề Kháng",0.0,Hàng tiêu dùng cao giá
Đồ ăn nhẹ & bánh kẹo,Min Food88 _ Store,69000.0,1.0,68310.0,4.0,5.0,( 6 hương vị ) Bánh Mochi Đài Loan 210g -Vị Trà Xanh/ Đậu đỏ/ Mè đen/ Khoai môn / Đậu phộng/ Trà sữa trân châu - Japanese Mochi Qidea,54.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bách Hóa Ăn Vặt Sơn Tây HĐ,150000.0,47.0,79500.0,43.0,4.8,1Kg Kẹo dẻo Chip Chip mix vị mềm ngon đặc biệt đặc sản ĐÀ LẠT,173.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Thế Giới Đồ Ăn Vặt 1613728784,210000.0,50.0,105000.0,5.0,3.4,[ Ăn vặt dinh dưỡng ] Combo 500g Táo đỏ kẹp óc chó nho khô Đặc sản Tân Cương món ăn vặt dưỡng chất tốt cho sức khỏe,35.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,thucduong.healthy shop,45000.0,13.0,39150.0,1.0,5.0,[다낭 한시장 탑젤리 망고 오리지날]Kẹo dẻo xoài Coowy - Top Fruit COOWY 320g,120.0,Tiêu dùng giá thấp
Bánh ăn sáng,BÁNH KẸO BÍCH TRÂM CHỢ TAM HÀ THỦ ĐỨC HCM,60000.0,7.0,55799.0,0.0,0.0,"300G (12 CÁI) BÁNH SANDWICH MINI CÁC VỊ SỮA CHUA, PHÔ MAI,  SẦU RIÊNG,  VANI, DÂU, ĐÀO 25G (Sản phẩm ăn lạnh ngon hơn)",0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Ăn Vặt BeeGin,130000.0,36.0,83200.0,92.0,4.9,Thùng 1kg Bánh Mochi Tròn Đài Loan Mix 4 Vị Hai Cô Gái B40KG - Ăn vặt BeeGin,287.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,PepsiCo Foods,113000.0,25.0,84750.0,437.0,5.0,"Combo 3 bánh snack Lay's Stax 100gr (Mực sốt cay, Tôm hùm nướng ngũ vị, Kem chua hành)",1600.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Yến Sào The Nest House,2900000.0,18.0,2378000.0,281.0,4.8,100G Tổ Yến Sào Nha Trang Tinh Chế Sạch Sợi Ngắn Cao Cấp The Nest House,1200.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Yến Sào The Nest House,3690000.0,40.0,2214000.0,507.0,4.9,100G Tổ Yến Sào Khánh Hoà Nguyên Chất Tinh Chế Sợi Dài Loại 1 The Nest House,2100.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Viettin Mart 1593072786,316250.0,49.0,161287.0,78.0,4.9,Granola Hạt Dinh Dưỡng Vị Trái Cây Viettinmart,345.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Hàng gia dụng khuyến mãi siêu rẻ,75000.0,13.0,65250.0,555.0,4.9,Lốc 12 gói Snack Tôm Hanami Thái Lan - Đồ Ăn Vặt Giá Rẻ,2600.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,VEDAN Laz Mall,21000.0,24.0,15960.0,148.0,5.0,Kẹo Dẻo Nhập Khẩu DR.BEAR,719.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Thế Giới Đồ Ăn Vặt 1613728784,190000.0,50.0,95000.0,37.0,4.9,[ Mới ngon ] Combo 1000g Quả Ô Liu Cam Thảo ăn liền hương vanni mặn ngọt cùi giòn thơm và mọng nước ăn cực ngon,95.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,TT MART 99,85000.0,24.0,64600.0,15.0,5.0,"Kẹo Dẻo Cá Sấu Hương Trái Cây, bịch 450g thơm ngon shop haimy TT MART 99",47.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,ĐỒ DÙNG ĐA TIỆN ÍCH,88000.0,36.0,56320.0,20.0,5.0,"[💥BỊCH 30 GÓI💥] Tăm cay đen Aluowa , đồ ăn vặt cổng trường , đồ ăn vặt tuổi thơ",135.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bánh Quê Shop,40000.0,18.0,32800.0,32.0,5.0,Kẹo dừa non cuộn mini vị lá dứa - Kẹo dừa Bến Tre,135.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,50200.0,23.0,38654.0,88.0,5.0,[TÙY CHỌN] 1kg đậu phộng rang tỏi ớt giòn ngon cao cấp - TPS,1400.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Jinshu Shop,55400.0,4.0,53184.0,25.0,4.5,Combo 4 lon (mỗi lon 160g) Snack khoai tây chiên Slide vị thịt nướng phô mai bơ hành đậu hòa lan ớt (Date mới 12 tháng) Có lựa chọn số lượng lẻ khi thanh toán. Quý khách vui lòng lưu ý chọn lựa.,143.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,thucduong.healthy shop,79000.0,30.0,55300.0,2.0,5.0,"Kẹo Sữa Chua Dẻo Vị Hoa Quả Kate You hộp 30 thanh 17,5g - Candy Food Thức ăn vặt",0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Shopp Bách Hóa,28000.0,41.0,16520.0,10.0,4.3,"Măng Trúc cay Tứ Xuyên ngâm ớt đỏ 400g, giòn ngon vị đặc sản, đồ ăn vặt Trung Quốc kèm các loại mỳ cay, bún ốc Lý Tử Thất, Liễu Châu",87.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,TPC AN TUỆ HCM,55000.0,2.0,53900.0,413.0,5.0,1kg Sườn non chay TPC AN TUỆ (loại dày)/sản xuất theo công nghệ Nhật Bản,1100.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn vặt 492 shop,300000.0,37.0,189000.0,0.0,0.0,Set Ăn Vặt Trung 2kg - Ăn Vặt 492,0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Viettin Mart 1593072786,115000.0,47.0,60950.0,176.0,4.9,Bánh Tráng Muối Nhuyễn Nhiều Vị 500G VIETTIN MART,663.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bếp Mẹ Tinn,89000.0,37.0,56070.0,136.0,4.7,"Bánh gạo lứt thành phần tự nhiên, vị ngọt nhẹ thanh thanh của dâu tằm, thực phẩm ăn kiêng lành mạnh cho người giảm cân",348.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Thực phẩm ngon family,298000.0,46.0,160920.0,43.0,5.0,1 Thùng 2kg Bánh Mochi Tròn 4 Vị Loại 1 Hàng Công Ty Có Logo Cánh Én Thơm Ngon đồ ăn vặt,111.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Trùm sỉ gia dụng toàn quốc,30000.0,43.0,17100.0,345.0,4.8,(Sỉ) Bánh Dẻo Truyền thống 3 vị THANH DUNG Date mới theo ngày,1700.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP HAIMY,89000.0,11.0,79210.0,7.0,5.0,[Tết] Kẹo me cay siêu ngon 500g/1 Kg - đồ ăn vặt-tết -mứt tết Tết - Mứt Tết,17.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Cao Bồi Food.Selection,61100.0,23.0,47047.0,0.0,0.0,TÁO ĐỎ TÂN CƯƠNG BỊCH 500G | SHOP CAO BỒI FOOD,46.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,TLfoodshop,90000.0,34.0,59399.0,7.0,4.4,Nguyên Thùng bánh Mochi kem lạnh mix vị,28.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,73900.0,23.0,56903.0,232.0,4.9,Hạt điều bể rang muối vỏ chất lượng ăn vặt ăn kiêng giảm cân tps,7900.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,MasterKids,399000.0,43.0,227430.0,7.0,5.0,"Bánh Quy Giòn Rụm, Thơm Ngon Mix 3 Vị Hạt Điều, Hạnh Nhân, Dừa, Đồ Ăn Nhẹ, Ăn Vặt Hấp Dẫn Cho Cả Nhà",20.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Đồ Ăn Vặt Sỉ Lẻ,500000.0,50.0,250000.0,0.0,0.0,[ Hàng mới] Combo 5 gói Kẹo UFO đĩa bay/Kẹo Vũ Trụ UFO/ Kẹo UFO vị chua ngọt thanh mát/Kẹo chua đĩa bay gói 12 viên 32g,0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,CNF Đồ Ăn Vặt ChineseFood,65000.0,34.0,42899.0,2.0,5.0,BÚN ỐC LIỄU CHÂU gói to 305g đủ cho 2 người ăn,20.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Denfood,98000.0,34.0,64679.0,0.0,0.0,Bánh Mochi Kem Sữa Lạnh Phủ Dừa Mềm Dẻo Thơm Ngon - Ăn Vặt Denfood,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tân Lộc Phát Food.Selection,83200.0,23.0,64064.0,4.0,5.0,NHO KHÔ CHILE TÂN LỘC PHÁT - HŨ 500G,5.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tân Lộc Phát Food.Selection,56500.0,23.0,43505.0,86.0,4.8,XOÀI SẤY DẺO MUỐI ỚT TÂN LỘC PHÁT HŨ 250G | SẤY THĂNG HOA | Đồ ăn vặt yêu thích,403.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn Vặt Cô Nương Béo,33500.0,49.0,17085.0,9.0,5.0,Măng trúc cay muối tiêu đặc sản Tứ Xuyên gói 110g - Đồ ăn vặt Cô Nương Béo,175.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ ăn vặt china food,70000.0,49.0,35700.0,5.0,4.4,Thịt Hổ đen gói to 250gr - Gói Que cay ăn vặt Trung Quốc Nội Địa,45.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ Ăn Vặt Sỉ Lẻ,70000.0,50.0,35000.0,110.0,4.6,[ Hương vị tuổi thơ ] combo 3 gói thanh (tăm) cay đỏ đặc sản Hồ Nam Trung Quốc  món ăn vặt giải trí siêu nghiền,810.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,THỰC PHẨM SẠCH 3 MIỀN - ĐỒ ĂN VẶT.Selection,113300.0,23.0,87241.0,13.0,3.8,[TÙY CHỌN] Combo 2 hũ: 500G HẠT ĐIỀU RANG MUỐI + 500G HẠT ĐIỀU RANG TỎI ỚT ăn vặt biếu tặng phù hợp TPS,42.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP ĂN VẶT NỘI ĐỊA - NHẬP KHẨU NHÀ BƠ,159000.0,26.0,117660.0,4.0,5.0,"🔥 HOT HIT 🔥 1KG KẸO DẺO TRÁI CÂY LỘT VỎ,BÓC VỎ SIÊU THƠM ÍT NGỌT ĂN BAO MÊ LI",17.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,BeeGin Food,150000.0,34.0,98999.0,270.0,5.0,"Thùng 1kg Bánh Mochi Sữa Nhân Kem Khoai Môn, Đậu Nành, Sầu Riêng, Đào, Xoài - BeeGin Food",724.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Dinh Dưỡng Ngọc Minh,185000.0,25.0,138750.0,0.0,0.0,"Set Canh Nấm Mẹ Chọn 12 Vị, Nấm Trường Thọ, Nấm Quý Thượng Hạng, Bổ Dưỡng, Tốt Cho Sức Khỏe Túi 100G",5.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn vặt 492,80000.0,31.0,55199.0,33.0,4.9,Thanh Cua Cay Tứ Xuyên Tẩm Gia Vị Ăn Liền Cực Thơm Ngon Hộp 20 Gói Date Mới Nhất - Ăn Vặt 492,107.0,Tiêu dùng giá thấp
Đồ uống,MAIKA TEA & FARM,50600.0,29.0,35926.0,8.0,5.0,"Matcha Sấy Lạnh Nguyên Chất MK FARM - Pha uống, làm bánh, gia vị món ăn, hỗ trợ giảm cân, đắp mặt nạ dưỡng da",20.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,BIOS HOUSE,200000.0,20.0,160000.0,82.0,4.8,Kẹo sáp mứt trái cây nhiều hình mix ngẫu nhiên,406.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Viettin Mart 1593072786,40000.0,35.0,26000.0,602.0,5.0,Bánh Đậu Xanh Rồng Vàng Tiên Dung,2300.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tân Lộc Phát Food.Selection,87000.0,23.0,66990.0,0.0,0.0,TÁO ĐỎ TÂN CƯƠNG TÂN LỘC PHÁT - BỊCH 500G,32.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tami Food & Healthy,32500.0,2.0,31850.0,1.0,5.0,[LOẠI NGON TÂY NINH] (CÓ SẴN) xâu 10 bịch bánh tráng sate vò Tamii30,5.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Duc Anh Pharma,180000.0,22.0,140400.0,69.0,4.8,1 Kilogam  Kẹo Sữa Nougat ĐẠI HUÊ 500gam/bich- Giá cực sốc - Duc ANh Pharma,251.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,SK FOOD.Selection,107600.0,23.0,82852.0,43.0,4.6,Mực Xé Sợi Nước Dừa Thơm Ngon Hiệu SK FOOD - Hũ 200G (Đồ Ăn Vặt),1100.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Thế Giới Đồ Ăn Vặt 1613728784,230000.0,50.0,115000.0,0.0,0.0,[ Hàng luôn mới ] Combo 500g kẹo socola hạnh nhân /Kẹo socola Việt Thái giòn thơm ngon ăn cực đã,0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Tân Lộc Phát Food,65500.0,49.0,33405.0,317.0,5.0,HẠT HƯỚNG DƯƠNG TÂN LỘC PHÁT Đồ Ăn Vặt Yêu Thích,952.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ ăn vặt china food,98000.0,50.0,49000.0,1.0,5.0,[Loại Cao Cấp] Que cay mix vị 4 vị Đồ Ăn Vặt Tổng Hợp món ăn vặt yêu thích của giới trẻ,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,CTY THỰC PHẨM TRUNG MINH THÀNH,96120.0,12.0,84585.0,193.0,4.9,"Kẹo Socola thương hiệu Andes 132g chính hãng, hương bạc hà / sữa bạc hà date 09.01.26",1400.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,MINH TRIẾT .FOOD,172000.0,48.0,89440.0,85.0,4.7,1 kg  Lạp xưởng tôm trứng muối siêu ngon- rẻ vô đối  [Hàng Loại 1 Đặc Biệt],344.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn vặt 492,300000.0,39.0,183000.0,0.0,0.0,Set Ăn Vặt Trung Trải Nghiệm [500g Mã Mặn-500g Mã Ngọt-2Giải Khát] - Ăn Vặt 492,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tạp Hóa Chất Lượng Giá Rẻ,120000.0,26.0,88800.0,5.0,4.6,"250G Bánh thuyền Mix hạt dinh dưỡng siêu ngon - Ăn vặt giảm cân, ăn chay được",27.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ Ăn Vặt Sỉ Lẻ,90000.0,50.0,45000.0,80.0,4.7,[sale - hot] combo 20 gói thanh cua tẩm vị hải sản siêu ngon,470.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ Ăn Vặt Sỉ Lẻ,230000.0,50.0,115000.0,8.0,4.5,[ Tiện lợi  ] Combo 2 hộp SỦI CẢO ĂN LIỀN 3 VỊ món ăn vặt ngon siêu nghiền,57.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Anvy Foods | Ăn Vặt Nhà AnVy |,35000.0,5.0,33250.0,251.0,5.0,"Đào Nâu Chẻ Đôi Sấy Dẻo mẫu túi kraft 500gr, chua ngọt nhẹ.",959.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bách hóa Ăn vặt ngon 3M,160000.0,47.0,84800.0,1.0,5.0,1KG KẸO CHIP BI DẺO TRÁI CÂY ĐÀ LẠT SIÊU CUTE BÉ THÍCH MÊ,0.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,DI DI MUA,25000.0,23.0,19250.0,2.0,5.0,"(180 gram) Bánh dừa nướng Quảng Nam đặc sản thơm ngon, giòn rụm",9.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,CNF Đồ Ăn Vặt ChineseFood,9000.0,44.0,5040.0,170.0,4.9,Xúc Xích Ngô Topping Bắp Và Xúc Xích Nướng BBQ Ăn Liền Loại 32g,4000.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP ĂN VẶT NỘI ĐỊA - NHẬP KHẨU NHÀ BƠ,79000.0,31.0,54509.0,3.0,5.0,[ CÓ SẴN ] TÚI 300G THẠCH QUE KEM TRÁI CÂY SỮA CHUA PHÔ MAI 3D CHUNYAYUAN HOT HIT SIÊU NGON [MIX ĐỦ VỊ],9.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,KING GREEN JSC.Selection,33600.0,29.0,23856.0,9.0,5.0,Nui Ống Dài Vàng 100% Hữu Cơ Eat Clean Giảm Cân Ăn Kiêng Nuffam - Túi 400gr,45.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bin Hàng Nhập,100000.0,41.0,59000.0,3.0,5.0,Bánh Mochi lạnh nhân kem trái cây mềm mịn,37.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tạp Hóa Chất Lượng Giá Rẻ,30000.0,33.0,20099.0,3.0,5.0,"Kẹo sữa chua hoa quả Kate You hộp 30 thanh - kẹo dẻo Kateyou mix các vị thanh 17,5g - Snack food đồ ăn vặt candy food",5.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Đồ ăn vặt china food,70000.0,49.0,35700.0,0.0,0.0,[DATE MỚI] Thịt Hổ đen gói to 250gr - Que cay ăn vặt Trung Quốc,0.0,Tiêu dùng giá thấp
Bánh ăn sáng,Shop 1209Hoài An,50000.0,18.0,41000.0,460.0,5.0,Lương khô gói 370g ( Đủ Vị),1600.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,ĂN VẶT THỊ BỐNG,38000.0,50.0,19000.0,52.0,4.9,Túi 250g Kẹo Mè Xửng Đặc Sản Huế,374.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Ăn Vặt 68,58000.0,12.0,51040.0,5.0,5.0,Bánh tai heo nhí mix 2 màu -1 kg,19.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tạp Hóa Chất Lượng Giá Rẻ,170000.0,8.0,156400.0,3.0,5.0,combo 4 gói Mango Jelly - Kẹo dẻo trái cây Top Fruit thơm ngon bổ dưỡng,21.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Viettin Mart 1593072786,100000.0,37.0,63000.0,81.0,4.9,Lương Khô Dinh Dưỡng Mix Vị 500g,281.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tạp Hóa Chất Lượng Giá Rẻ,45000.0,22.0,35100.0,6.0,4.5,Kẹo chuối cuộn đậu tròn 250G/ 500G/ 1KG - Đặc sản Bến Tre,19.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,SHOP HAIMY,40000.0,38.0,24800.0,2.0,5.0,200G Bánh Tai Heo Siêu Nhí siêu ngon - đồ ăn vặt,6.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SK FOOD.Selection,78700.0,23.0,60599.0,26.0,5.0,400G Mix trái cây sấy dẻo nhiều vị giúp giảm cân ăn kiêng hiệu quả SK FOOD,104.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Bách Hóa Tổng Hợp Tiến Ân,60000.0,17.0,49800.0,9.0,5.0,"13 gói Mực Bento Thái Lan loại 5g, Bento gói nhỏ đồ ăn vặt hot hot",35.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bách Hoá Giá Tốt 2020,45000.0,33.0,30149.0,1.0,5.0,250g kẹo chuối tươi gừng đậu mè lâm diệu- đồ ăn vặt-tết-ăn vặt-bánh mứt tết,0.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Vựa Khô Nàng Tiên,120000.0,50.0,60000.0,123.0,4.6,Lạp xưởng tươi tôm Cà Mau,480.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Anh Đạt,95000.0,32.0,64599.0,8.0,5.0,Kẹo Marshmallow trắng No addition ít ngọt 500G,93.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,MASAN CONSUMER,756000.0,28.0,544320.0,4889.0,5.0,Combo 2 thùng Mì Omachi Mì Trộn Xốt Spaghetti Gói 90g - Thùng 30 Gói x 90g,9700.0,Tiêu dùng giá thấp
Nguyên liệu nấu ăn & làm bánh,Ăn vặt 492,50000.0,24.0,38000.0,42.0,4.9,Măng Trúc Chua Cay Tứ Xuyên Nguyên Vỏ - Ăn Vặt 492,478.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,TT MART 99,46145.0,9.0,41991.0,0.0,0.0,"Kẹo Dẻo Trái Cây Top Fruit Xoài, Nho, Dâu, Mix 4 vị Coowy- Gói 280gr",12.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,SHOP ĂN VẶT NỘI ĐỊA - NHẬP KHẨU NHÀ BƠ,69000.0,14.0,59340.0,73.0,5.0,[ TÚI 500G ] BÁNH QUY CHOCOLATE SIÊU HOT HIT - SIÊU NGON - SIÊU XINH XẮN,229.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Bách Hóa Giá Mềm huynhtunga,128000.0,42.0,74240.0,101.0,4.8,Kẹo Dẻo Que Thú Ngẫu Nhiên Hủ 50 Que,318.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,thucduong.healthy shop,49000.0,18.0,40180.0,4.0,5.0,"Thạch zai zai túi 1kg - zaizai thanh dài, ngắn - hàng công ty Đức Hạnh - Bánh kẹo đồ ăn vặt snack",17.0,Tiêu dùng giá thấp
Đồ ăn nhẹ & bánh kẹo,Tami Food & Healthy,86000.0,34.0,56759.0,7.0,4.9,[LOẠI NGON TÂY NINH] A2 SET BÁNH TRÁNG PHƠI SƯƠNG - MUỐI TÔM HÀNH PHI BƠ BÉO NGẬY CHUẨN TÂY NINH,30.0,Tiêu dùng giá thấp
